"11390"|"706"|"Maria Eugénia de Mendonça P.de Gouveia Arnaut Gonçalves"||"FUNCIONARIA DA A.N.A. - EP"|"2010-08-07 00:37:12"
"11391"|"707"|"João Luís Gomes Durão"||"ENGENHEIRO SIVICULTOR"|"2010-08-07 00:37:13"
"11392"|"708"|"Fernanda Maria dos Santos Ribeiro"||"ADVOGADA"|"2010-08-07 00:37:14"
"11393"|"709"|"Fernando Jorge Marques dos Santos"|"09-09-1949"|"FUNCIONARIA PUBLICA"|"2010-08-07 00:37:15"
"11394"|"710"|"Maria Luisa Ribeiro de Sousa Tadeu"||"PROFESSORA"|"2010-08-07 00:37:16"
"11395"|"711"|"António Maria da Silva Tiago"||"AGENTE TECNICO DE ARQUITECTURA"|"2010-08-07 00:37:17"
"11396"|"712"|"Ângela Maria da Silva de Almeida Miranda"||"ESTUDANTE"|"2010-08-07 00:37:18"
"11397"|"713"|"José Joaquim Pinto da Conceição"||"GERENTE COMERCIAL"|"2010-08-07 00:37:19"
"11398"|"714"|"Aniíal José  de Jesus Agostinho"||"EMPRESARIO"|"2010-08-07 00:37:20"
"11399"|"715"|"Nuno Rodrigo Martins Portas"||"ARQUITECTO"|"2010-08-07 00:37:21"
"11400"|"716"|"Rodrigo Vieira de Oliveira"||"BANCARIO"|"2010-08-07 00:37:25"
"11401"|"717"|"Abílio Pereira dos Santos"||"EMPREGADO DE ESCRITORIO"|"2010-08-07 00:37:26"
"11402"|"718"|"Henrique Manuel da Silva Calisto"||"TREINADOR DE FUTEBOL"|"2010-08-07 00:37:28"
"11403"|"719"|"Fernando Oliveira Caetano"||"FUNCIONARIO DOS CTT"|"2010-08-07 00:37:29"
"11404"|"720"|"Álvaro Beleza de Vasconcelos"||"MEDICO"|"2010-08-07 00:37:30"
"11405"|"721"|"Maria Virgínia Boa Morte Leitão Amaro Bacalhau"||"TECNICA DE EMPREGO"|"2010-08-07 00:37:31"
"11406"|"722"|"Paulo José Fernandes Pedroso"|"28-04-1965"|"Docente do Ensino Superior"|"2010-08-07 00:37:33"
"11407"|"723"|"Fernando Manuel Padrao Saraiva de Carvalho"||"CHEFE DE SERVIÇOS"|"2010-08-07 00:37:34"
"11408"|"724"|"Maria Madalena Afonso Alves Pereira"||"ESTUDANTE"|"2010-08-07 00:37:35"
"11409"|"725"|"Manuel Joao Biatriz Afonso"||"ENGENHEIRO CIVIL"|"2010-08-07 00:37:36"
"11410"|"726"|"Agostinho Boalhosa de Freitas"||"FUNCIONARIO PUBLICO"|"2010-08-07 00:37:37"
"11411"|"727"|"Artur Avelino Lima da Cruz"||"BANCARIO"|"2010-08-07 00:37:38"
"11412"|"728"|"Rosalina Maria Barbosa Martins"|"22-12-1955"|"Professora do Ensino Secundário"|"2010-08-07 00:37:40"
"11413"|"729"|"Fernando Agustinho da Costa Barbosa"||"COMERCIANTE"|"2010-08-07 00:37:41"
"11414"|"730"|"Jorge Manuel das Neves Lopes"||"PROFESSOR"|"2010-08-07 00:37:42"
"11415"|"731"|"António Gonçalves Lopes"||"CHEFE DE VENDAS"|"2010-08-07 00:37:43"
"11416"|"732"|"António Augusto Ferreira Gomes"||"PROFESSOR"|"2010-08-07 00:37:44"
"11417"|"733"|"Miguel Bernardo Ginestal Machado Monteiro Albuquerque"|"01-09-1965"|"Professor do quadro de nomeação definitiva"|"2010-08-07 00:37:46"
"11418"|"734"|"João Duarte da Silva Ferreira da Cruz"||"ECONOMISTA"|"2010-08-07 00:37:48"
"11419"|"735"|"Orlando Julio de Mira Godinho Brito"||"INSPECTOR DELEGADO"|"2010-08-07 00:37:49"
"11420"|"736"|"Manuel Joao Leitao Ferreira Dias"||"ASSESSOR PRINCIPAL"|"2010-08-07 00:37:50"
"11421"|"737"|"Manuel Jorge Dias Teixeira"||"EMPRESARIO"|"2010-08-07 00:37:51"
"11422"|"738"|"Manuel Maria Ferreira Carrilho"|"09-07-1951"|"Professor Catedrático da Universidade Nova de Lisboa"|"2010-08-07 00:37:52"
"11423"|"739"|"Luís António Vieira de Brito de Azevedo"||"MEDICO"|"2010-08-07 00:37:53"
"11424"|"740"|"Gui Manuel Machado Menezes"||"BIOLOGO"|"2010-08-07 00:37:54"
"11425"|"741"|"Maria de Lurdes Ferreira Cabral de Sousa"||"ASSISTENTE UNIVERSITARIA"|"2010-08-07 00:37:55"
"11426"|"742"|"Maria das Mercês da Cunha Albuquerque Coelho"||"CONSERVADORA"|"2010-08-07 00:37:56"
"11427"|"743"|"João André Camacho Escórcio"||"PROFESSOR"|"2010-08-07 00:37:57"
"11428"|"744"|"Gil Tristao Cardoso de Freitas França"|"22-07-1947"|"FUNCIONARIO PUBLICO"|"2010-08-07 00:37:58"
"11429"|"745"|"João da Silva de Azevedo de Freitas"||"CONTABILISTA"|"2010-08-07 00:37:59"
"11430"|"746"|"Manuel Guilherme Andrade Ferreira de Melo"||"FUNCIONARIO CONSULAR"|"2010-08-07 00:38:01"
"11431"|"747"|"João Manuel Rocha da Silva"|"06-11-1950"|"PROFESSOR"|"2010-08-07 00:38:02"
"11432"|"748"|"Mário de Melo dos Santos Barradas"|"07-08-1931"|"ACTOR ENCENADOR"|"2010-08-07 00:38:03"
"11433"|"749"|"Manuel Andre Piteira Espenica"|"01-06-1957"|"ARQUITECTO PAISAGISTA"|"2010-08-07 00:38:04"
"11434"|"750"|"Frederico Jose da Silva da Gama Carvalho"|"11-01-1936"|"ENGENHEIRO"|"2010-08-07 00:38:05"
"11435"|"751"|"José de Sousa Saramago"|"18-11-1922"|"ESCRITOR"|"2010-08-07 00:38:06"
"11436"|"752"|"Maria Manuela Franco Esteves"|"07-02-1949"|"PROFESSORA"|"2010-08-07 00:38:07"
"11437"|"753"|"Arménio Horácio Alves Carlos"|"24-06-1955"|"ELECTRICISTA"|"2010-08-07 00:38:08"
"11438"|"754"|"António José dos Santos Gonçalves"|"12-03-1925"|"ENGENHEIRO"|"2010-08-07 00:38:09"
"11439"|"755"|"Luís Filipe Barbosa Cardoso"|"17-12-1956"|"PROFESSOR"|"2010-08-07 00:38:10"
"11440"|"756"|"Feliciano Marques Martins da Cruz David"|"27-02-1934"|"ENGENHEIRO"|"2010-08-07 00:38:11"
"11441"|"757"|"Maria Inês Gomes Rodrigues Fontinha"|"19-07-1943"|"SOCIOLOGA"|"2010-08-07 00:38:12"
"11442"|"758"|"Joaquim dos Santos Bandeiras Santinhos"|"22-04-1930"|"1º COMISSARIO DA PSP (PRE-APOSENTADO)"|"2010-08-07 00:38:14"
"11443"|"759"|"Rogério António Fernandes"|"18-10-1933"|"PROFESSOR"|"2010-08-07 00:38:15"
"11444"|"760"|"Ana Paula da Silva Coelho"|"14-03-1961"|"FUNCIONARIA POLITICA"|"2010-08-07 00:38:16"
"11445"|"761"|"Alexandrino Augusto Saldanha"|"16-11-1948"|"ADVOGADO - BANCARIO"|"2010-08-07 00:38:17"
"11446"|"762"|"Maria Clementina Mota Diniz"|"10-06-1941"|"PSICOLOGA"|"2010-08-07 00:38:19"
"11447"|"763"|"Demetrio Carlos Alves"|"05-05-1950"|"ENGENHEIRO"|"2010-08-07 00:38:20"
"11448"|"764"|"Orlando Gaspar Guerreiro de Almeida"|"15-02-1943"|"ENGENHEIRO AGRONOMO"|"2010-08-07 00:38:22"
"11449"|"765"|"Rui Manuel Carvalho Godinho"|"04-06-1947"|"ENGENHEIRO"|"2010-08-07 00:38:23"
"11450"|"766"|"António Lopes Bogalho"|"30-06-1957"|"OPERARIO"|"2010-08-07 00:38:24"
"11451"|"767"|"Urbano Augusto Tavares Rodrigues"|"06-12-1923"|"PROFESSOR UNIVERSITARIO"|"2010-08-07 00:38:25"
"11452"|"768"|"Vítor Manuel Bastos"|"02-03-1945"|"PROFESSOR"|"2010-08-07 00:38:26"
"11453"|"769"|"Luís Nuno Pinheiro de Azevedo"|"16-01-1924"|"ADVOGADO"|"2010-08-07 00:38:28"
"11454"|"770"|"Jorge Manuel Rosado Marques Peixinho"|"20-01-1940"|"MUSICO"|"2010-08-07 00:38:29"
"11455"|"771"|"Alice de Jesus Vieira Vassalo Pereira da Fonseca"|"20-03-1943"|"JORNALISTA"|"2010-08-07 00:38:30"
"11456"|"772"|"Francisco Agostinho de Jesus da Silva"|"07-05-1945"|"ENGENHEIRO"|"2010-08-07 00:38:31"
"11457"|"773"|"Artur Ramon da Rocha de La Féria"|"19-03-1951"|"MEDICO"|"2010-08-07 00:38:33"
"11458"|"774"|"Paulo Jorge de Agostinho Trindade"|"09-12-1953"|"FUNCIONARIO PUBLICO"|"2010-08-07 00:38:34"
"11459"|"775"|"Lino Paz Paulo Bicho"|"05-04-1948"|"SOCIOLOGO"|"2010-08-07 00:38:35"
"11460"|"776"|"Maria Elmina Gouveia Barreira Lopes"|"10-04-1966"|"ESTUDANTE"|"2010-08-07 00:38:36"
"11461"|"777"|"Maria Feliciadade dos Santos Montoito"|"11-07-1930"|"DOMESTICA"|"2010-08-07 00:38:38"
"11462"|"778"|"Carlos Alberto Fernandes Braga"|"10-03-1949"|"SOLDADOR"|"2010-08-07 00:38:39"
"11463"|"779"|"Albertino Flores Santana"|"28-07-1939"|"EMPREGADO DE ESCRITORIO"|"2010-08-07 00:38:40"
"11464"|"780"|"José Luís Teixeira Ferreira"|"27-08-1962"|"Jurista"|"2010-08-07 00:38:42"
"11465"|"781"|"António Manuel da Mota Celorico Moreira"|"01-07-1936"|"PROFESSOR"|"2010-08-07 00:38:43"
"11466"|"782"|"Armando da Cruz Faria"|"06-02-1941"|"METALURGICO"|"2010-08-07 00:38:45"
"11467"|"783"|"Maria Olinda Marques Nunes Matos"|"21-03-1956"|"OPERARIA FABRIL"|"2010-08-07 00:38:46"
"11468"|"784"|"Maria Fernanda Mamede de Padua Lapa"|"11-05-1943"|"ACTRIZ/ENCENADORA"|"2010-08-07 00:38:47"
"11469"|"785"|"João Manuel Carvalho da Graça"|"03-01-1951"|"ENGENHEIRO MAQUINISTA NAVAL"|"2010-08-07 00:38:48"
"11470"|"786"|"Maria Emília Fernandes de Campos"|"24-04-1953"|"SECRETARIA"|"2010-08-07 00:38:53"
"11471"|"787"|"Anabela de Oliveira Feliciano"|"18-09-1970"|"ESTUDANTE"|"2010-08-07 00:38:54"
"11472"|"788"|"José Manuel Marques Casimiro"|"02-12-1957"|"Consultor do Grupo Parlamentar do PPD/PSD"|"2010-08-07 00:38:55"
"11473"|"789"|"Maria Manuela dos Santos Ferreira Cunha"|"24-07-1956"||"2010-08-07 00:38:57"
"11474"|"790"|"Carlos António Lopes Tomé"|"16-02-1958"|"ADVOGADO"|"2010-08-07 00:38:58"
"11475"|"791"|"Paulo Filipe Fernandes Ferreira Chora"|"21-07-1967"|"ESTUDANTE"|"2010-08-07 00:38:59"
"11476"|"792"|"Carlos Manuel Godinho Matias"|"06-09-1951"|"ENGENHEIRO TECNICO DE COMUNICAÇOES"|"2010-08-07 00:39:01"
"11477"|"793"|"João Manuel Pereira"|"23-01-1959"|"ESCRITURARIO"|"2010-08-07 00:39:02"
"11478"|"794"|"Jorge Mendes Rivotti"|"16-02-1962"|"PROFESSOR"|"2010-08-07 00:39:03"
"11479"|"795"|"Manuel Martins Jorge Costa"|"01-03-1958"|"SERRALHEIRO"|"2010-08-07 00:39:04"
"11480"|"796"|"Anabela Botelho Amaro Almeida"|"08-03-1959"|"PROFESSORA"|"2010-08-07 00:39:05"
"11481"|"797"|"João Filipe da Silva Ricardo"|"27-05-1953"|"EMPREGADO DE ESCRITORIO"|"2010-08-07 00:39:07"
"11482"|"798"|"Oscar Luso de Freitas Lopes"|"02-10-1917"|"PROFESSOR (JUBILADO)"|"2010-08-07 00:39:08"
"11483"|"799"|"Maria João Pacheco Gonçalves"|"28-02-1969"|"ESTUDANTE"|"2010-08-07 00:39:09"
"11484"|"800"|"Maria Helena Guimaraes de Medina"|"01-11-1950"|"FUNCIONARIA DO PCP"|"2010-08-07 00:39:11"
"11485"|"801"|"Emílio Fernando Alves Peres"|"22-07-1932"|"MEDICO"|"2010-08-07 00:39:12"
"11486"|"802"|"Mário David Ferreirinha Soares"|"08-03-1952"|"PROFESSOR"|"2010-08-07 00:39:13"
"11487"|"803"|"João Pedro Furtado da Cunha Semedo"|"20-06-1951"|"Médico"|"2010-08-07 00:39:15"
"11488"|"804"|"Alberto Augusto Martins da Silva Andrade"|"29-10-1927"|"EMPREGADO BANCARIO (REFORMADO)"|"2010-08-07 00:39:16"
"11489"|"805"|"Manuel Joaquim da Silva Vieira Mendes"|"11-09-1946"|"ENGENHEIRO TECNICO"|"2010-08-07 00:39:17"
"11490"|"806"|"Lídia Marisa Azevedo Silva Torres"|"11-07-1960"|"EMPREGADA DE ESCRITORIO"|"2010-08-07 00:39:19"
"11491"|"807"|"António da Silva Mota"|"16-01-1937"|"METALURGICO"|"2010-08-07 00:39:20"
"11492"|"808"|"Manuel Antonio Teixeira de Freitas"|"27-04-1949"|"AFINADOR TEXTIL"|"2010-08-07 00:39:21"
"11493"|"809"|"Rosa de Oliveira Dias"|"04-05-1956"|"FUNCIONARIO POLITICO"|"2010-08-07 00:39:22"
"11494"|"810"|"Jorge Manuel Silva Pinto"|"07-09-1948"|"EMPREGADO DE ESCRITORIO"|"2010-08-07 00:39:23"
"11495"|"811"|"Rui Pedro de Araujo Sá"|"13-08-1963"|"ENGENHEIRO MECANICO"|"2010-08-07 00:39:25"
"11496"|"812"|"Luís Jorge de Oliveira Dias"|"24-04-1936"|"ENGENHEIRO"|"2010-08-07 00:39:26"
"11497"|"813"|"Maria Glória Ferreira de Oliveira Salvador Aluet"|"21-12-1948"|"BANCARIA"|"2010-08-07 00:39:27"
"11498"|"814"|"José Manuel Machado de Castro"|"29-07-1948"|"TRABALHADOR DE SEGUROS"|"2010-08-07 00:39:28"
"11499"|"815"|"José Fernando Araujo Calçada"|"01-07-1946"|"INSPECTOR PEDAGOGICO"|"2010-08-07 00:39:29"
"11500"|"816"|"José António da Silva Pinto"|"12-07-1965"|"ESTUDANTE"|"2010-08-07 00:39:31"
"11501"|"817"|"Manuel Alfredo da Rocha Maia"|"13-03-1962"|"JORNALISTA"|"2010-08-07 00:39:32"
"11502"|"818"|"Maria Merlinde Dafonseca Magalhaes Madureira"|"25-08-1948"|"MEDICA"|"2010-08-07 00:39:33"
"11503"|"819"|"Armando Henrique Batista Gomes de Sá"|"28-01-1926"|"PROFESSOR UNIVERSITARIO"|"2010-08-07 00:39:34"
"11504"|"820"|"Anni Gunther Nonell"|"16-08-1941"|"ARQUITECTA"|"2010-08-07 00:39:35"
"11505"|"821"|"Bernardino Zeferino de Castro Neto"|"26-08-1942"|"PROFESSOR"|"2010-08-07 00:39:37"
"11506"|"822"|"Maria Conceição Morais Mendes"|"05-10-1954"|"FUNCIONARIA ADMINSTRATIVA"|"2010-08-07 00:39:38"
"11507"|"823"|"Serafim Ferreira Nunes"|"23-09-1953"|"ECONOMISTA"|"2010-08-07 00:39:39"
"11508"|"824"|"Albano da Silva Ribeiro"|"20-07-1957"|"CARPINTEIRO"|"2010-08-07 00:39:40"
"11509"|"825"|"José António Alves de Carvalho Barrias"|"27-09-1939"|"MEDICO"|"2010-08-07 00:39:42"
"11510"|"826"|"José Paulo Serralheiro"|"04-09-1948"|"PROFESSOR"|"2010-08-07 00:39:43"
"11511"|"827"|"Henrique Nunes Lemos"|"17-05-1944"|"TECNICO DE SEGURANÇA"|"2010-08-07 00:39:44"
"11512"|"828"|"Antonio Luis Pimenta Dias"|"03-11-1956"|"APOSENTADO"|"2010-08-07 00:39:45"
"11513"|"829"|"Maria Eduarda Vieira Martins Nicolau Ferreira"|"29-09-1948"|"PROFESSOR"|"2010-08-07 00:39:47"
"11514"|"830"|"Álvaro dos Santos Pinto"|"12-09-1956"|"FERROVIARIO"|"2010-08-07 00:39:48"
"11515"|"831"|"Marta Maria Martinho Lourenço"|"17-09-1961"|"ESCRITURARIA"|"2010-08-07 00:39:50"
"11516"|"832"|"Paulo Manuel da Silva Gonçalves Rodrigues"|"25-01-1948"|"PROFESSOR DO ENSINO SECUNDARIO"|"2010-08-07 00:39:51"
"11517"|"833"|"Vicente José Rosado Merendas"|"14-06-1948"|"SERRALHEIRO"|"2010-08-07 00:39:52"
"11518"|"834"|"Heloísa Augusta Baião de Brito Apolónia"|"26-06-1969"|"Jurista"|"2010-08-07 00:39:55"
"11519"|"835"|"Sérgio Brígido Martins"|"14-07-1949"|"MEDICO"|"2010-08-07 00:39:56"
"11520"|"836"|"Maria Helena Vinagre Bento Santos"|"02-04-1959"|"TECNICA DE SERVIÇO SOCIAL"|"2010-08-07 00:39:58"
"11521"|"837"|"Edgar Marques Pereira"|"04-02-1962"|"ENGENHEIRO AGRONOMO"|"2010-08-07 00:39:59"
"11522"|"838"|"Arnaldo Jose Cardoso Fernandes"|"26-03-1965"|"ESTUDANTE"|"2010-08-07 00:40:00"
"11523"|"839"|"Pedro Manuel Bastos Rodrigues Soares"|"06-03-1957"|"Professor Universitário"|"2010-08-07 00:40:02"
"11524"|"840"|"Álvaro José de Oliveira Saraiva"|"22-02-1962"|"FUNCIONARIO DA ADMINISTRAÇAO LOCAL"|"2010-08-07 00:40:04"
"11525"|"841"|"Manuel da Fonseca Martins"||"MEDICO"|"2010-08-07 00:40:05"
"11526"|"842"|"Álvaro de Almeida Rosa"|"12-10-1945"|"EMPRESARIO"|"2010-08-07 00:40:07"
"11527"|"843"|"José Luís Rebocho de Albuquerque Cristo"||"ADVOGADO"|"2010-08-07 00:40:08"
"11528"|"844"|"Victor Augusto Pereira dos Santos"||"ESTUDANTE"|"2010-08-07 00:40:09"
"11529"|"845"|"João Pedro Simões Dias"||"ADVOGADO"|"2010-08-07 00:40:11"
"11530"|"846"|"José Luís Catela Reis"||"GERENTE COMERCIAL"|"2010-08-07 00:40:12"
"11531"|"847"|"Albano Augusto Duarte Martins"||"ENGENHEIRO"|"2010-08-07 00:40:13"
"11532"|"848"|"Carlos Alberto de Jesus Moreira"||"AGENTE TECNICO AGRICOLA"|"2010-08-07 00:40:17"
"11533"|"849"|"Alfredo José Violante Correia de Araújo"||"JURISTA"|"2010-08-07 00:40:18"
"11534"|"850"|"Joaquim Augusto Ferreira Nadais"||"INDUSTRIAL"|"2010-08-07 00:40:20"
"11535"|"851"|"Vítor José Pedrosa da Silva"||"FUNCIONARIO PUBLICO"|"2010-08-07 00:40:21"
"11536"|"852"|"Benjamim Teixeira"||"FUNCIONARIO ADMINISTRATIVO"|"2010-08-07 00:40:23"
"11537"|"853"|"Júlio Esteves Dias"||"PROFESSOR"|"2010-08-07 00:40:24"
"11538"|"854"|"Rosária Maria Pereira de Oliveira"||"ADVOGADA"|"2010-08-07 00:40:25"
"11539"|"855"|"Jorge Manuel Peixoto Ribeiro Pereira"||"ADVOGADO"|"2010-08-07 00:40:26"
"11540"|"856"|"João Almeida Alves"||"INDUSTRIAL"|"2010-08-07 00:40:27"
"11541"|"857"|"José Batista Queirós"||"INDUSTRIAL"|"2010-08-07 00:40:29"
"11542"|"858"|"Maria Eulália Fergueiras Lobo Palmeira Alvares de Lima"||"PROFESSORA"|"2010-08-07 00:40:30"
"11764"|"859"|"Durval Antonio da Fonseca e Castro Ferreira"||"ADVOGADO"|"2010-08-07 00:43:37"
"11765"|"860"|"Artur Gomes de Sousa"||"PROFESSOR"|"2010-08-07 00:43:38"
"11766"|"861"|"Maria Armandina Gonçalves Magalhaes da Silva Teixeira"||"TECNICA DE TURISMO"|"2010-08-07 00:43:39"
"11767"|"862"|"Manuel José Costa de Carvalho e Sousa"||"ARQUITECTO PAISAGISTA"|"2010-08-07 00:43:40"
"11768"|"863"|"António Batista de Macedo Fernandes"||"FUNCIONARIO PUBLICO"|"2010-08-07 00:43:41"
"11769"|"864"|"João Augusto Pinto Vilarinho Rodrigues"||"BANCARIO"|"2010-08-07 00:43:42"
"11770"|"865"|"Jorge Filipe Correia de Sousa Marques"||"ESTUDANTE"|"2010-08-07 00:43:43"
"11774"|"960"|"Abílio de Almeida Cardoso"||"ESCRITURARIO"|"2010-08-07 00:43:46"
"11776"|"961"|"Maria João Diniz Dias"||"TECNICA DO SERVIÇO SOCIAL"|"2010-08-07 00:43:47"
"11778"|"962"|"José Gouveia dos Santos"||"MOTORISTA"|"2010-08-07 00:43:51"
"11780"|"963"|"Oscar de Azevedo Damas"||"ECONOMISTA"|"2010-08-07 00:43:52"
"11782"|"964"|"Luís Fernando da Veiga Pires"||"DESPACHANTE OFICIAL"|"2010-08-07 00:43:53"
"11784"|"965"|"João Paulo Coelho Magalhães"||"FUNCIONARIO PUBLICO"|"2010-08-07 00:43:54"
"11792"|"1060"|"Maria Adelaide Santos Pereira Alves"|"06-06-1955"|"EMPREGADA DE ESCRITORIO"|"2010-08-07 00:43:59"
"11795"|"1061"|"Maria Rosa Monteiro Rabiais"|"04-09-1952"|"FUNCIONARIA DO PARTIDO POLITICO"|"2010-08-07 00:44:00"
"11798"|"1062"|"Maria Helena Zaira Diniz de Aiala Serodio Pereira"|"16-06-1948"|"PROFESSORA UNIVERSITARIA"|"2010-08-07 00:44:01"
"11802"|"973"|"Levi da Silva Esteves"||"ENGENHEIRO"|"2010-08-07 00:44:02"
"11806"|"974"|"Maria Manuel Cabrita e Cunha"|||"2010-08-07 00:44:04"
"11809"|"1160"|"Umberto Pereira Pacheco"|"27-11-1952"|"Advogado"|"2010-08-07 00:44:06"
"11811"|"1260"|"Fernando Manuel dos Santos Gomes"|"13-04-1946"|"Economista"|"2010-08-07 00:44:06"
"11814"|"1161"|"José Tomás Vasques"|"06-09-1951"|"JURISTA"|"2010-08-07 00:44:07"
"11822"|"976"|"Ana Maria Feliciano  José"||"SECRETARIA"|"2010-08-07 00:44:09"
"11826"|"977"|"Armando Prata Palitos"||"(REFORMADO)"|"2010-08-07 00:44:10"
"11829"|"1164"|"Artur Miguel Claro da Fonseca Mora Coelho"|"04-07-1952"|"Técnico de Organização e Métodos"|"2010-08-07 00:44:11"
"11834"|"1165"|"Raimundo Pedro Narciso"|"18-06-1938"|"GESTOR"|"2010-08-07 00:44:12"
"11838"|"1263"|"Maria Jesuína Carrilho Bernardo"|"25-11-1943"|"Professora Universitária"|"2010-08-07 00:44:13"
"11843"|"1167"|"Natalina Nunes Esteves Pires Tavares de Moura"|"09-12-1942"|"INSPECTORA SUPERIOR"|"2010-08-07 00:44:14"
"11848"|"982"|"Orlando Jorge Ribeiro da Silva Nunes"||"ELECTRICISTA"|"2010-08-07 00:44:16"
"11853"|"983"|"Fernando Jose Monteiro Bessa Rebelo"||"JORNALISTA"|"2010-08-07 00:44:17"
"11858"|"984"|"Maria Helena Pereira de Oliveira e Meneses Pereira"||"MONITORA"|"2010-08-07 00:44:18"
"11863"|"1170"|"Rui José da Costa Pereira"|"27-07-1964"|"Consultor"|"2010-08-07 00:44:19"
"11868"|"1268"|"Joaquim Barbosa Ferreira Couto"|"01-05-1951"|"Médico"|"2010-08-07 00:44:20"
"11871"|"1078"|"Artur Jose Bento Malheiro"|"16-11-1941"|"TECNICO DE INFORMATICA"|"2010-08-07 00:44:22"
"11876"|"1079"|"Rosa da Saude Coelho"|"20-08-1952"|"OPERARIO METALURGICA"|"2010-08-07 00:44:23"
"11882"|"1174"|"Joaquim Luis Bento Feliz"|"01-01-1941"|"PSICOLOGO"|"2010-08-07 00:44:24"
"11887"|"1175"|"Alexandre Martins Machado Sargento"|"01-01-1973"|"TECNICO PROFISSIONAL DE ACÇAO CULTURAL"|"2010-08-07 00:44:25"
"11892"|"1273"|"José Fernando Rabaça Barradas e Silva"|"12-04-1947"|"MARTING E VENDAS"|"2010-08-07 00:44:27"
"11897"|"1177"|"Manuel Ferreira Jerónimo"|"04-11-1929"|"REFORMADO"|"2010-08-07 00:44:28"
"11901"|"1178"|"António Alberto Almada Guerra"|"01-01-1950"|"JURISTA"|"2010-08-07 00:44:29"
"11906"|"1179"|"Rui Manuel Soutullo Iglesias Costal"|"01-01-1950"|"QUADRO TECNICO"|"2010-08-07 00:44:30"
"11911"|"1180"|"António Manuel Dias Baptista"|"30-01-1958"|"Jurista"|"2010-08-07 00:44:32"
"11917"|"1088"|"José Luis Amaro Caixaria"|"01-01-1951"|"ENGENHEIRO CIVIL"|"2010-08-07 00:44:33"
"11921"|"1089"|"Rui Manuel Nogueira Simões"|"01-01-1930"|"ENGENHEIRO CIVIL"|"2010-08-07 00:44:34"
"11924"|"1278"|"Augusto Ernesto Santos Silva"|"20-08-1956"|"Professor Universitário"|"2010-08-07 00:44:35"
"11928"|"996"|"Manuel Fernando Morgado Carvoeiro"|"19-05-1964"|"PROFESSOR"|"2010-08-07 00:44:37"
"11939"|"998"|"Luís Filipe Rodrigues Gomes"|"15-08-1957"|"GERENTE COMERCIAL"|"2010-08-07 00:44:39"
"11944"|"999"|"António José Salgado Almeida"|"17-09-1958"|"MEDICO"|"2010-08-07 00:44:40"
"11948"|"1000"|"António Luís Oliveira Cunha"|"10-07-1951"|"MEDICO"|"2010-08-07 00:44:41"
"11952"|"1001"|"José Miguel da Silva Lopes"|"08-04-1959"|"EMPREGADO DE ESCRITORIO"|"2010-08-07 00:44:43"
"11956"|"1094"|"Franklin Nuno Rodrigues Lima"|"01-01-1933"|"BANCARIO"|"2010-08-07 00:44:44"
"11962"|"1003"|"Maria Júlia dos Santos Mourão do Vale"|"25-01-1963"|"EDUCADORA DE INFANCIA"|"2010-08-07 00:44:45"
"11968"|"1288"|"Augusto Torres Boucinha"|"04-02-1946"|"ECONOMISTA"|"2010-08-07 00:44:46"
"11973"|"1289"|"Fernando Jose de Moura e Silva"|"02-03-1958"|"EMPREGADO BANCARIO"|"2010-08-07 00:44:48"
"11978"|"1195"|"Jesofredo Serra da Silva"|"01-01-1928"|"REFORMADO (TECNICO DE SALVAMENTO DO INST.SEC. A NAUFRAGOS"|"2010-08-07 00:44:49"
"11982"|"1290"|"Álvaro António Magalhães Ferrão de Castello-Branco"|"16-04-1961"|"Advogado"|"2010-08-07 00:44:50"
"11987"|"1291"|"Paula Cristina Ponces Rodrigues de Castro Camanho"|"01-01-1967"|"ASSISTENTE UNIVERSITARIA"|"2010-08-07 00:44:51"
"11992"|"1292"|"José Quinteiro Lopes"|"01-01-1932"|"PROFESSOR DO ENSINO SECUNDARIO (APOSENTADO)"|"2010-08-07 00:44:52"
"11996"|"1293"|"Zélia Baguim Tato Macedo Teixeira"|"01-01-1951"|"PROFESSORA"|"2010-08-07 00:44:53"
"11999"|"1011"|"Filomena Maria Beirao Mortagua Salgado Freitas Bordalo"|"28-02-1947"|"FUNCIONARIA PUBLICA"|"2010-08-07 00:44:54"
"12005"|"1012"|"Jorge Manuel Lopes Moreira da Silva"|"24-04-1971"|"Eng. Electrotécnico e Docente Universitário"|"2010-08-07 00:44:56"
"12010"|"1013"|"João Manuel Lobo de Araújo"|"01-01-1952"|"ADVOGADO"|"2010-08-07 00:44:57"
"12014"|"1105"|"João Paes de Sande e Castro"|"01-01-1966"|"PROFESSOR DO ENSINO SECUNDARIO"|"2010-08-07 00:44:58"
"12020"|"1298"|"José Maria Corte Real Vieira de Meireles"|"01-01-1932"|"ENGENHEIRO (REFORMADO)"|"2010-08-07 00:44:59"
"12024"|"1107"|"Rui Pedro de Jesus Rodrigues"|"01-01-1965"|"EMPRESARIO"|"2010-08-07 00:45:00"
"12035"|"1206"|"Aires Manuel Jacinto de Carvalho"|"10-10-1952"|"TÉCNICO DE VERIFICAÇÃO TRIBUTÁRIO"|"2010-08-07 00:45:03"
"12040"|"1019"|"Francisco Xavier Martins Marques da Fonseca"|"01-01-1962"|"ADVOGADO"|"2010-08-07 00:45:04"
"12045"|"1020"|"Martinha do Rosario Oliveira de Sousa Couto Soares"|"01-01-1962"|"PROFESSORA DO ENSINO SECUNDARIO"|"2010-08-07 00:45:05"
