"20236"|"3930"|"CargosDesempenha"|"DEPUTADO NA XI LEGISLATURA"|"2010-08-07 01:20:25"
"20251"|"3931"|"Comissoes"|"Grupo de Trabalho - Cuidados de Saúde Primários"|"2010-08-07 01:20:27"
"20249"|"3931"|"Comissoes"|"Comissão de Educação e Ciência [Suplente]"|"2010-08-07 01:20:27"
"20250"|"3931"|"Comissoes"|"Comissão de Saúde"|"2010-08-07 01:20:27"
"20248"|"3931"|"Comissoes"|"Comissão de Negócios Estrangeiros e Comunidades Portuguesas"|"2010-08-07 01:20:27"
"20247"|"3931"|"CargosExercidos"|"Presidente da Concelhia do Partido Socialista de Barrancos"|"2010-08-07 01:20:27"
"20246"|"3931"|"CargosExercidos"|"Membro eleito pelo Partido Socialista na Assembleia de Freguesia de Santiago Maior-Beja"|"2010-08-07 01:20:27"
"20245"|"3931"|"CargosExercidos"|"Professora de Inglês, Representante de Grupo, Directora de Turma e Coordenadora dos Cursos de Educação/Formação"|"2010-08-07 01:20:27"
"20244"|"3931"|"CargosExercidos"|"Vice Presidente da Escola EBI de Barrancos"|"2010-08-07 01:20:27"
"20243"|"3931"|"CargosExercidos"|"Presidente da Escola EBI de Barrancos"|"2010-08-07 01:20:27"
"20242"|"3931"|"CargosExercidos"|"Avaliador Externo dos Júris de Certificação nos Centros de Novas Oportunidades"|"2010-08-07 01:20:27"
"20241"|"3931"|"CargosExercidos"|"Coordenadora do Centra Area Educativa Baixo Alentejo e Alentejo Litoral"|"2010-08-07 01:20:27"
"20239"|"3931"|"CargosDesempenha"|"Deputada na XI Legislatura"|"2010-08-07 01:20:27"
"20240"|"3931"|"CargosDesempenha"|"Membro do Secretariado, da Comissão Permanente e da Comissão Política da Federação do Baixo Alentejo do Partido Socialista"|"2010-08-07 01:20:27"
"20255"|"3935"|"HabilitacoesLiterarias"|"Licenciatura em arquitectura"|"2010-08-07 01:20:33"
"20264"|"3937"|"Comissoes"|"Comissão de Educação e Ciência [Suplente]"|"2010-08-07 01:20:36"
"20263"|"3937"|"CargosExercidos"|"Membro da Assembleia InterMunicipal da CIM do Ave 2005-2009"|"2010-08-07 01:20:36"
"20262"|"3937"|"CargosExercidos"|"Membro da Assembleia Municipal de Póvoa de Lanhoso 2005-2009"|"2010-08-07 01:20:36"
"20261"|"3937"|"CargosExercidos"|"Membro da Assembleia de Freguesia de Monsul 2005-2009"|"2010-08-07 01:20:36"
"20260"|"3937"|"CargosExercidos"|"Membro da Assembleia de Freguesia de Monsul 2001-2005"|"2010-08-07 01:20:36"
"20259"|"3937"|"CargosDesempenha"|"Membro suplente da Comissão Nacional do PS"|"2010-08-07 01:20:36"
"20258"|"3937"|"CargosDesempenha"|"Membro da Assembleia InterMunicipal da CIM do Ave 2009-2013"|"2010-08-07 01:20:36"
"20257"|"3937"|"CargosDesempenha"|"Membro da Assembleia Municipal de Póvoa de Lanhoso 2009-2013"|"2010-08-07 01:20:36"
"20256"|"3937"|"CargosDesempenha"|"Deputado na XI Legislatura"|"2010-08-07 01:20:36"
"20273"|"3942"|"Comissoes"|"Grupo de Trabalho - Alteração da Lei das Uniões de Facto (PJL 225-BE, 253-PCP e 280-PS)"|"2010-08-07 01:20:46"
"20272"|"3942"|"Comissoes"|"Grupo de Trabalho - Audição de Peticionantes"|"2010-08-07 01:20:46"
"20271"|"3942"|"Comissoes"|"Comissão Eventual de Inquérito Parlamentar à relação do Estado com a Comunicação Social e, nomeadamente, à actuação do Governo na compra da TVI"|"2010-08-07 01:20:46"
"20270"|"3942"|"Comissoes"|"Comissão eventual para o acompanhamento político do fenómeno da corrupção e para a análise integrada de soluções com vista ao seu combate"|"2010-08-07 01:20:46"
"20269"|"3942"|"Comissoes"|"Comissão de Trabalho, Segurança Social e Administração Pública [Suplente]"|"2010-08-07 01:20:46"
"20268"|"3942"|"Comissoes"|"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias"|"2010-08-07 01:20:46"
"20267"|"3942"|"CargosDesempenha"|"Membro da Assembleia Municipal de Guimarães"|"2010-08-07 01:20:46"
"20291"|"3943"|"Comissoes"|"Comissão de Saúde [Suplente]"|"2010-08-07 01:20:48"
"20290"|"3943"|"Comissoes"|"Comissão de Assuntos Económicos, Inovação e Energia [Coordenador GP]"|"2010-08-07 01:20:48"
"20289"|"3943"|"CargosExercidos"|"Comissão Política Concelhia do PSD - Vogal"|"2010-08-07 01:20:48"
"20288"|"3943"|"CargosExercidos"|"Assembleia Municipal de Barcelos - Membro"|"2010-08-07 01:20:48"
"20287"|"3943"|"CargosExercidos"|"Assembleia da Grande Área Metropolitana do Minho - Membro"|"2010-08-07 01:20:48"
"20286"|"3943"|"CargosExercidos"|"Conselho Pedagógico da Faculdade de Medicina Dentária da U.P. - Membro"|"2010-08-07 01:20:48"
"20285"|"3943"|"CargosExercidos"|"Assembleia da Universidade do Porto - Membro"|"2010-08-07 01:20:48"
"20284"|"3943"|"CargosExercidos"|"Associação de Estudantes da F.M.D. da Universidade do Porto - Presidente"|"2010-08-07 01:20:48"
"20283"|"3943"|"CargosExercidos"|"Promotores de Bolonha - Membro"|"2010-08-07 01:20:48"
"20282"|"3943"|"CargosExercidos"|"Conselho de Avaliação da Fundação das Universidades Portuguesas - Membro"|"2010-08-07 01:20:48"
"20281"|"3943"|"CargosExercidos"|"Conselho Nacional de Educação - Membro"|"2010-08-07 01:20:48"
"20280"|"3943"|"CargosExercidos"|"Federação Académica do Porto - Presidente"|"2010-08-07 01:20:48"
"20279"|"3943"|"CargosExercidos"|"Medicalbar, Lda. - Gerente"|"2010-08-07 01:20:48"
"20277"|"3943"|"CargosDesempenha"|"Ordem dos Médicos Dentistas - Conselho Consultivo"|"2010-08-07 01:20:48"
"20278"|"3943"|"CargosExercidos"|"Aerovida, SA - Administrador Executivo"|"2010-08-07 01:20:48"
"20276"|"3943"|"CargosDesempenha"|"Assembleia da República - Deputado"|"2010-08-07 01:20:48"
"20298"|"3944"|"Comissoes"|"Grupo de Trabalho - Acompanhamento da Evolução da Diabetes"|"2010-08-07 01:20:50"
"20297"|"3944"|"Comissoes"|"Comissão de Trabalho, Segurança Social e Administração Pública [Suplente]"|"2010-08-07 01:20:50"
"20296"|"3944"|"Comissoes"|"Comissão de Saúde"|"2010-08-07 01:20:50"
"20303"|"3945"|"Comissoes"|"Comissão de Saúde [Suplente]"|"2010-08-07 01:20:51"
"20302"|"3945"|"Comissoes"|"Comissão de Educação e Ciência [Relator Temático - Juventude]"|"2010-08-07 01:20:51"
"20301"|"3945"|"Comissoes"|"Comissão de Orçamento e Finanças [Suplente]"|"2010-08-07 01:20:51"
"20300"|"3945"|"Comissoes"|"Comissão de Defesa Nacional [Suplente]"|"2010-08-07 01:20:51"
"20310"|"3957"|"Comissoes"|"Comissão eventual para o acompanhamento político do fenómeno da corrupção e para a análise integrada de soluções com vista ao seu combate [Suplente]"|"2010-08-07 01:21:11"
"20309"|"3957"|"Comissoes"|"Comissão de Educação e Ciência [Relator Temático - Ciência;Vice-Presidente]"|"2010-08-07 01:21:11"
"20307"|"3957"|"Comissoes"|"Comissão de Assuntos Europeus"|"2010-08-07 01:21:11"
"20308"|"3957"|"Comissoes"|"Comissão de Agricultura, Desenvolvimento Rural e Pescas [Suplente]"|"2010-08-07 01:21:11"
"20306"|"3957"|"CargosDesempenha"|"Professor Catedrático da Faculdade de Ciências da Universidade do Porto"|"2010-08-07 01:21:11"
"20314"|"3963"|"Comissoes"|"Comissão de Negócios Estrangeiros e Comunidades Portuguesas [Suplente]"|"2010-08-07 01:21:19"
"20315"|"3963"|"Comissoes"|"Comissão de Assuntos Europeus [Vice-Presidente]"|"2010-08-07 01:21:19"
"20316"|"3963"|"Comissoes"|"Comissão de Agricultura, Desenvolvimento Rural e Pescas [Suplente]"|"2010-08-07 01:21:19"
"20313"|"3963"|"CargosExercidos"|"Ministro da Agricultura, Pescas e Florestas - 2004/2005;
Secretário de Estado dos Assuntos Europeus - 2002/2004;
Deputado ao Parlamento Europeu - 1994/2002;
Presidente do Conselho de Administração da SATA Air Açores - 1992/1994;
Secretário Regional da Administração Interna do Governo Regional Açores - 1992/1994;
Secretário Regional dos Assuntos Sociais do Governo Regional Açores-1981/1988;
Deputado Assembleia Legislativa dos Açores - 1980/1988;
Director Regional da Segurança Social - 1977/1981"|"2010-08-07 01:21:19"
"20312"|"3963"|"CargosDesempenha"|"Vice-presidente do Grupo Parlamentar do PSD;
Vice-presidente da Comissão Parlamentar de Assuntos Europeus;
Membro da Comissão Parlamentar de Negócios Estangeiros e Comunidades Portuguesas;
Membro da Comissão Parlamentar de Agricultura, Desenvolvimento Rural e Pescas."|"2010-08-07 01:21:19"
"20322"|"3964"|"Comissoes"|"Grupo de Trabalho - Têxteis e Vestuário"|"2010-08-07 01:21:20"
"20321"|"3964"|"Comissoes"|"Grupo de Trabalho - Comércio e Serviços [Coordenador ]"|"2010-08-07 01:21:20"
"20320"|"3964"|"Comissoes"|"Comissão de Obras Públicas, Transportes e Comunicações [Suplente]"|"2010-08-07 01:21:20"
"20319"|"3964"|"Comissoes"|"Comissão de Assuntos Económicos, Inovação e Energia"|"2010-08-07 01:21:20"
"20318"|"3964"|"Comissoes"|"Comissão de Assuntos Europeus"|"2010-08-07 01:21:20"
"20328"|"3989"|"HabilitacoesLiterarias"|"Mestrado em Ciências Jurídico-Civilísticas"|"2010-08-07 01:21:52"
"20327"|"3989"|"HabilitacoesLiterarias"|"Licenciatura em Direito"|"2010-08-07 01:21:52"
"20326"|"3989"|"Comissoes"|"Comissão de Orçamento e Finanças [Presidente]"|"2010-08-07 01:21:52"
"20325"|"3989"|"Comissoes"|"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias [Suplente]"|"2010-08-07 01:21:52"
"20324"|"3989"|"CargosExercidos"|"Juiz do Tribunal Constitucional - 1998-2007"|"2010-08-07 01:21:52"
"20346"|"3990"|"HabilitacoesLiterarias"|"2º Ciclo"|"2010-08-07 01:21:55"
"20344"|"3990"|"Comissoes"|"Grupo de Trabalho - Serviços Públicos Essenciais"|"2010-08-07 01:21:55"
"20345"|"3990"|"HabilitacoesLiterarias"|"1º Ciclo"|"2010-08-07 01:21:55"
"20343"|"3990"|"Comissoes"|"Grupo de Trabalho - Desenvolvimento Regional"|"2010-08-07 01:21:55"
"20341"|"3990"|"Comissoes"|"Comissão de Assuntos Económicos, Inovação e Energia"|"2010-08-07 01:21:55"
"20342"|"3990"|"Comissoes"|"Comissão de Educação e Ciência [Suplente]"|"2010-08-07 01:21:55"
"20340"|"3990"|"Comissoes"|"Comissão de Assuntos Europeus [Suplente]"|"2010-08-07 01:21:55"
"20339"|"3990"|"CargosExercidos"|"Monitor (1985-1987), Assistente Estagiário (1987-1989), Assistente (1989-1993), Professor Auxiliar (1993-2002) e Professor Associado (2002-2010) da Universidade de Coimbra"|"2010-08-07 01:21:55"
"20338"|"3990"|"CargosExercidos"|"Consultor da Presidência da República para o Ensino Superior (2006-2009)
Presidente da CCCDRC-Comissão de Coordenação e Desenvolvimento Regional do Centro (2004-2005)"|"2010-08-07 01:21:55"
"20337"|"3990"|"CargosExercidos"|"Membro do Conselho de Administração do BIOCANT ¿ Centro de Inovação em Biotecnologia (2005-2009)"|"2010-08-07 01:21:55"
"20335"|"3990"|"CargosExercidos"|"Vice-Reitor da Universidade de Coimbra (2007-2009)"|"2010-08-07 01:21:55"
"20336"|"3990"|"CargosExercidos"|"Pró-Reitor da Universidade de Coimbra (2003-2004 e 2005-2007)"|"2010-08-07 01:21:55"
"20334"|"3990"|"CargosDesempenha"|"Participação esporádica, enquanto autor, orador, perito, formador (cursos breves), avaliador ou consultor em actividades e projectos nas áreas da Qualidade, Inovação e Empreendedorismo"|"2010-08-07 01:21:55"
"20333"|"3990"|"CargosDesempenha"|"Membro do Conselho Consultivo do Exploratório Infante Dom Henrique e da Comissão de Estratégia da Associação Portuguesa da Indústria de Cerâmica (APICER)"|"2010-08-07 01:21:55"
"20332"|"3990"|"CargosDesempenha"|"Presidente do Conselho Consultivo do Clube de Empresários de Coimbra"|"2010-08-07 01:21:55"
"20330"|"3990"|"CargosDesempenha"|"Professor Catedrático da Universidade de Coimbra"|"2010-08-07 01:21:55"
"20331"|"3990"|"CargosDesempenha"|"Administrador da Sociedade Portuguesa de Inovação (SPI), SA, e, em representação desta, Membro da Comissão Executiva da SPI Ventures, SA"|"2010-08-07 01:21:55"
"20365"|"3991"|"HabilitacoesLiterarias"|"Licenciatura em Engenheira Electrotécnica no Ramo de Computadores pela Faculdade de Ciências da Universidade de Coimbra"|"2010-08-07 01:21:57"
"20364"|"3991"|"Comissoes"|"Grupo de Trabalho - Comércio e Serviços"|"2010-08-07 01:21:57"
"20363"|"3991"|"Comissoes"|"Comissão Eventual de Inquérito Parlamentar à relação do Estado com a Comunicação Social e, nomeadamente, à actuação do Governo na compra da TVI [Suplente]"|"2010-08-07 01:21:57"
"20361"|"3991"|"Comissoes"|"Comissão de Ética, Sociedade e Cultura [Suplente]"|"2010-08-07 01:21:57"
"20362"|"3991"|"Comissoes"|"Comissão Eventual de Inquérito Parlamentar à actuação do Governo em relação à Fundação para as Comunicações Móveis [Suplente]"|"2010-08-07 01:21:57"
"20360"|"3991"|"Comissoes"|"Comissão de Assuntos Económicos, Inovação e Energia"|"2010-08-07 01:21:57"
"20359"|"3991"|"Comissoes"|"Comissão de Negócios Estrangeiros e Comunidades Portuguesas [Suplente]"|"2010-08-07 01:21:57"
"20358"|"3991"|"CargosExercidos"|"Gerente de Conta de numa institução financeira em Coimbra (no sector das Empresas de 2006 a 2009)"|"2010-08-07 01:21:57"
"20357"|"3991"|"CargosExercidos"|"Presidente do Conselho de Administração da Sociedade Paço de Maiorca SA (2005-2006)"|"2010-08-07 01:21:57"
"20356"|"3991"|"CargosExercidos"|"Administrador do Centro de Artes e Espectáculos da Figueira da Foz (2004-2006)"|"2010-08-07 01:21:57"
"20355"|"3991"|"CargosExercidos"|"Administrador da Empresa Municipal Figueira Grande Turismo na Figueira da Foz(2002-2006)"|"2010-08-07 01:21:57"
"20353"|"3991"|"CargosDesempenha"|"Deputado"|"2010-08-07 01:21:57"
"20354"|"3991"|"CargosExercidos"|"Instituto Nacional de Estatística - Direcção de Marketing em Coimbra"|"2010-08-07 01:21:57"
"20375"|"3995"|"HabilitacoesLiterarias"|"Licenciatura em Especialista em Ortopedia pela Ordem dos Médicos"|"2010-08-07 01:22:03"
"20374"|"3995"|"HabilitacoesLiterarias"|"Licenciatura em Licenciatura em Medicina pela Universidade de Coimbra"|"2010-08-07 01:22:03"
"20373"|"3995"|"Comissoes"|"Grupo de Trabalho - Acompanhamento da Evolução da Diabetes"|"2010-08-07 01:22:03"
"20372"|"3995"|"Comissoes"|"Grupo de Trabalho - Política Integrada do Medicamento"|"2010-08-07 01:22:03"
"20371"|"3995"|"Comissoes"|"Grupo de Trabalho - Educação para a Saúde"|"2010-08-07 01:22:03"
"20370"|"3995"|"Comissoes"|"Comissão de Ética, Sociedade e Cultura [Suplente]"|"2010-08-07 01:22:03"
"20368"|"3995"|"Comissoes"|"Comissão de Assuntos Europeus"|"2010-08-07 01:22:03"
"20369"|"3995"|"Comissoes"|"Comissão de Saúde [Suplente]"|"2010-08-07 01:22:03"
"20380"|"3998"|"Comissoes"|"Grupo de Trabalho - Associativismo e comunicação social na Emigração (PJL 77-PSD, 78-PSD, 169-PCP e 171-PP)"|"2010-08-07 01:22:08"
"20378"|"3998"|"Comissoes"|"Comissão de Defesa Nacional [Suplente]"|"2010-08-07 01:22:08"
"20379"|"3998"|"Comissoes"|"Comissão Eventual de Inquérito Parlamentar à relação do Estado com a Comunicação Social e, nomeadamente, à actuação do Governo na compra da TVI [Suplente]"|"2010-08-07 01:22:08"
"20377"|"3998"|"Comissoes"|"Comissão de Negócios Estrangeiros e Comunidades Portuguesas"|"2010-08-07 01:22:08"
"20403"|"4202"|"CargosExercidos"|"3. Professor Auxiliar, de 5 de Março de 1999 a 29 de Julho de 2002"|"2010-08-07 08:38:21"
"20402"|"4202"|"CargosExercidos"|"2. Assistente, de 16 de Julho de 1990 a 5 de Março de 1999"|"2010-08-07 08:38:21"
"20399"|"4202"|"CargosExercidos"|"6. Director distrital de campanha da candidatura de Mário Soares a Presidente da República (2005)"|"2010-08-07 08:38:21"
"20400"|"4202"|"CargosExercidos"|"7. Colaborador da Fundação Res Publica"|"2010-08-07 08:38:21"
"20401"|"4202"|"CargosExercidos"|"CARREIRA PROFISSIONAL NA UTAD
1. Assistente convidado, de 11 de Dezembro de 1986 a 16 de Julho de 1990"|"2010-08-07 08:38:21"
"20398"|"4202"|"CargosExercidos"|"5. Membro da Comissão de Educação e Cultura da Assembleia Municipal de Vila Real (2005-2009)"|"2010-08-07 08:38:21"
"20397"|"4202"|"CargosExercidos"|"4. Candidato ao Parlamento Europeu (2009)"|"2010-08-07 08:38:21"
"20396"|"4202"|"CargosExercidos"|"3. Membro eleito da Assembleia Municipal de Vila Real (de 1983 a 1991 e desde 2005)"|"2010-08-07 08:38:21"
"20395"|"4202"|"CargosExercidos"|"2. Membro do Secretariado da Federação de Vila Real do Partido Socialista"|"2010-08-07 08:38:21"
"20394"|"4202"|"CargosExercidos"|"ACTIVIDADE POLÍTICA
1. Militante do Partido Socialista (desde 1980)"|"2010-08-07 08:38:21"
"20393"|"4202"|"CargosDesempenha"|"Professor Associado, na UTAD, com funções suspensas, desde 15 de Outubro de 2009."|"2010-08-07 08:38:21"
"20392"|"4202"|"CargosDesempenha"|"Coordenador do Grupo do Partido Socialista na Assembleia Municipal de Vila Real"|"2010-08-07 08:38:21"
"20391"|"4202"|"CargosDesempenha"|"Membro do Secretariado da Federação de Vila Real do Partido Socialista"|"2010-08-07 08:38:21"
"20485"|"4013"|"CargosDesempenha"|"Coordenador do Mestrado em Direito e Segurança da Faculdade de Direito da Universidade Nova de Lisboa"|"2010-08-07 08:38:26"
"20484"|"4013"|"CargosDesempenha"|"Presidente do Instituto de Direito Público
Director da Revista de Direito Público"|"2010-08-07 08:38:26"
"20483"|"4013"|"CargosDesempenha"|"Vice-Presidente do Conselho Científico da Faculdade de Direito da Universidade nova de Lisboa"|"2010-08-07 08:38:26"
"20482"|"4013"|"CargosDesempenha"|"Professor Catedrático da Faculdade de Direito da Universidade Nova de Lisboa
Professor Catedrático da Universidade Autónoma de Lisboa"|"2010-08-07 08:38:26"
"20481"|"4205"|"HabilitacoesLiterarias"|"Licenciatura em Economia"|"2010-08-07 08:38:25"
"20480"|"4205"|"Comissoes"|"Comissão de Agricultura, Desenvolvimento Rural e Pescas [Suplente]"|"2010-08-07 08:38:25"
"20479"|"4205"|"Comissoes"|"Comissão de Assuntos Económicos, Inovação e Energia [Suplente]"|"2010-08-07 08:38:25"
"20478"|"4205"|"Comissoes"|"Comissão de Orçamento e Finanças"|"2010-08-07 08:38:25"
"20477"|"4205"|"Comissoes"|"Comissão de Negócios Estrangeiros e Comunidades Portuguesas [Suplente]"|"2010-08-07 08:38:25"
"20476"|"4204"|"HabilitacoesLiterarias"|"Curso de Pós-Graduação em Extensão e Desenvolvimento Rural pela UTAD"|"2010-08-07 08:38:24"
"20474"|"4204"|"Comissoes"|"Grupo de Trabalho - PRODER"|"2010-08-07 08:38:24"
"20475"|"4204"|"HabilitacoesLiterarias"|"Licenciatura em Arquitectura Paisagista"|"2010-08-07 08:38:24"
"20473"|"4204"|"Comissoes"|"Comissão do Ambiente, Ordenamento do Território e Poder Local"|"2010-08-07 08:38:24"
"20472"|"4204"|"Comissoes"|"Comissão de Agricultura, Desenvolvimento Rural e Pescas"|"2010-08-07 08:38:24"
"20471"|"4204"|"CargosDesempenha"|"Vereador da Câmara Municipal de Chaves"|"2010-08-07 08:38:24"
"20470"|"4204"|"CargosDesempenha"|"Deputado na XI Legislatura"|"2010-08-07 08:38:24"
"20508"|"4014"|"HabilitacoesLiterarias"|"2º Ciclo"|"2010-08-07 08:38:28"
"20507"|"4014"|"HabilitacoesLiterarias"|"1º Ciclo"|"2010-08-07 08:38:28"
"20506"|"4014"|"Comissoes"|"Grupo de Trabalho - Educação para a Saúde [Coordenador ]"|"2010-08-07 08:38:28"
"20505"|"4014"|"Comissoes"|"Comissão do Ambiente, Ordenamento do Território e Poder Local [Suplente]"|"2010-08-07 08:38:28"
"20504"|"4014"|"Comissoes"|"Comissão de Saúde"|"2010-08-07 08:38:28"
"20503"|"4014"|"Comissoes"|"Comissão de Educação e Ciência [Suplente]"|"2010-08-07 08:38:28"
"20502"|"4014"|"CargosDesempenha"|"Deputada na XI Legislatura"|"2010-08-07 08:38:28"
"20534"|"4211"|"HabilitacoesLiterarias"|"Licenciatura em Enfermagem"|"2010-08-07 08:38:34"
"20533"|"4211"|"Comissoes"|"Grupo de Trabalho - Cuidados Continuados"|"2010-08-07 08:38:34"
"20532"|"4211"|"Comissoes"|"Grupo de Trabalho - Cuidados de Saúde Primários"|"2010-08-07 08:38:34"
"20530"|"4211"|"Comissoes"|"Comissão de Saúde"|"2010-08-07 08:38:34"
"20531"|"4211"|"Comissoes"|"Grupo de Trabalho - Educação para a Saúde"|"2010-08-07 08:38:34"
"20529"|"4211"|"Comissoes"|"Comissão de Obras Públicas, Transportes e Comunicações [Suplente]"|"2010-08-07 08:38:34"
"20580"|"4026"|"HabilitacoesLiterarias"|"Licenciatura em Serviço Social"|"2010-08-07 08:38:44"
"20599"|"4030"|"Comissoes"|"Comissão eventual para o acompanhamento político do fenómeno da corrupção e para a análise integrada de soluções com vista ao seu combate [Suplente]"|"2010-08-07 08:38:50"
"20598"|"4030"|"Comissoes"|"Comissão de Obras Públicas, Transportes e Comunicações [Suplente]"|"2010-08-07 08:38:50"
"20596"|"4030"|"CargosDesempenha"|"Deputado na XI Legislatura"|"2010-08-07 08:38:50"
"20597"|"4030"|"Comissoes"|"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias"|"2010-08-07 08:38:50"
"20650"|"4145"|"Comissoes"|"Comissão de Orçamento e Finanças [Suplente]"|"2010-08-07 08:39:09"
"20696"|"4050"|"Comissoes"|"Comissão do Ambiente, Ordenamento do Território e Poder Local [Vice-Presidente]"|"2010-08-07 08:39:15"
"20695"|"4050"|"Comissoes"|"Comissão de Agricultura, Desenvolvimento Rural e Pescas"|"2010-08-07 08:39:15"
"20694"|"4050"|"Comissoes"|"Comissão de Assuntos Económicos, Inovação e Energia [Suplente]"|"2010-08-07 08:39:15"
"20693"|"4050"|"Comissoes"|"Comissão de Assuntos Europeus [Suplente]"|"2010-08-07 08:39:15"
"20701"|"4051"|"Comissoes"|"Grupo de Trabalho - Profissionais de Espectáculos"|"2010-08-07 08:39:17"
"20700"|"4051"|"Comissoes"|"Grupo de Trabalho - Avaliação da problemática do estatuto profissional das artes"|"2010-08-07 08:39:17"
"20699"|"4051"|"Comissoes"|"Comissão de Ética, Sociedade e Cultura [Coordenador GP]"|"2010-08-07 08:39:17"
"20698"|"4051"|"Comissoes"|"Comissão de Trabalho, Segurança Social e Administração Pública"|"2010-08-07 08:39:17"
"20707"|"4057"|"Comissoes"|"Grupo de Trabalho - Procedimento Orçamental"|"2010-08-07 08:39:25"
"20705"|"4057"|"Comissoes"|"Comissão de Agricultura, Desenvolvimento Rural e Pescas [Suplente]"|"2010-08-07 08:39:25"
"20706"|"4057"|"Comissoes"|"Comissão eventual para o acompanhamento político do fenómeno da corrupção e para a análise integrada de soluções com vista ao seu combate [Suplente]"|"2010-08-07 08:39:25"
"20704"|"4057"|"Comissoes"|"Comissão de Orçamento e Finanças [Coordenador GP]"|"2010-08-07 08:39:25"
"20703"|"4057"|"Comissoes"|"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias [Suplente]"|"2010-08-07 08:39:25"
"20713"|"4157"|"Comissoes"|"Comissão Eventual de Inquérito Parlamentar à actuação do Governo em relação à Fundação para as Comunicações Móveis [Suplente]"|"2010-08-07 08:39:27"
"20712"|"4157"|"Comissoes"|"Comissão de Obras Públicas, Transportes e Comunicações [Suplente]"|"2010-08-07 08:39:27"
"20711"|"4157"|"Comissoes"|"Comissão de Educação e Ciência"|"2010-08-07 08:39:27"
"20743"|"4064"|"Comissoes"|"Grupo de Trabalho - Profissionais de Espectáculos [Coordenador ]"|"2010-08-07 08:39:36"
"20742"|"4064"|"Comissoes"|"Grupo de Trabalho - Avaliação da aplicação da Lei da Rádio"|"2010-08-07 08:39:36"
"20741"|"4064"|"Comissoes"|"Grupo de Trabalho - Avaliação da problemática do estatuto profissional das artes"|"2010-08-07 08:39:36"
"20740"|"4064"|"Comissoes"|"Comissão de Ética, Sociedade e Cultura"|"2010-08-07 08:39:36"
"20738"|"4064"|"Comissoes"|"Comissão de Assuntos Europeus [Suplente]"|"2010-08-07 08:39:36"
"20739"|"4064"|"Comissoes"|"Comissão de Trabalho, Segurança Social e Administração Pública"|"2010-08-07 08:39:36"
"20748"|"4065"|"Comissoes"|"Subcomissão de Igualdade"|"2010-08-07 08:39:37"
"20747"|"4065"|"Comissoes"|"Comissão de Ética, Sociedade e Cultura [Suplente]"|"2010-08-07 08:39:37"
"20746"|"4065"|"Comissoes"|"Comissão de Assuntos Europeus"|"2010-08-07 08:39:37"
"20745"|"4065"|"Comissoes"|"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias"|"2010-08-07 08:39:37"
"20753"|"4066"|"Comissoes"|"Comissão de Educação e Ciência [Suplente]"|"2010-08-07 08:39:39"
"20754"|"4066"|"Comissoes"|"Comissão eventual para o acompanhamento político do fenómeno da corrupção e para a análise integrada de soluções com vista ao seu combate [Suplente]"|"2010-08-07 08:39:39"
"20755"|"4066"|"Comissoes"|"Grupo de Trabalho - Energia e Eficiência Energética"|"2010-08-07 08:39:39"
"20752"|"4066"|"Comissoes"|"Comissão de Assuntos Económicos, Inovação e Energia"|"2010-08-07 08:39:39"
"20751"|"4066"|"Comissoes"|"Comissão de Orçamento e Finanças [Suplente]"|"2010-08-07 08:39:39"
"20750"|"4066"|"CargosExercidos"|"Vice-Presidente do Instituto Português da Juventude 2008
/ Presidente do Conselho de Administração da Fundação de Divulgação das Tecnologias de Informação 2008
Assessor do Secretário de Estado da Juventude e do Desporto
Departamento de Marketing de Empresa Multinacional na área do Grande Consumo"|"2010-08-07 08:39:39"
"20761"|"4166"|"Comissoes"|"Comissão Eventual de Inquérito Parlamentar à actuação do Governo em relação à Fundação para as Comunicações Móveis [Suplente]"|"2010-08-07 08:39:41"
"20760"|"4166"|"Comissoes"|"Comissão de Obras Públicas, Transportes e Comunicações [Suplente]"|"2010-08-07 08:39:41"
"20759"|"4166"|"Comissoes"|"Comissão de Assuntos Económicos, Inovação e Energia [Relator Temático - Inovação]"|"2010-08-07 08:39:41"
"20758"|"4166"|"Comissoes"|"Comissão de Orçamento e Finanças"|"2010-08-07 08:39:41"
"20785"|"4068"|"CargosDesempenha"|"Professora na Faculdade de Direito, da Universidade Lusófona, Lisboa."|"2010-08-07 08:39:43"
"20784"|"4068"|"CargosDesempenha"|"Membro do Secretariado da Federação da Área Urbana de Lisboa, com os Pelouros da Educação e da Cooperação."|"2010-08-07 08:39:43"
"20782"|"4068"|"CargosDesempenha"|"Membro da Comissão Política Concelhia de Lisboa."|"2010-08-07 08:39:43"
"20783"|"4068"|"CargosDesempenha"|"Membro da Comissão Política Federativa da Área Urbana de Lisboa."|"2010-08-07 08:39:43"
"20780"|"4068"|"CargosDesempenha"|"Deputada na XI Legislatura"|"2010-08-07 08:39:43"
"20781"|"4068"|"CargosDesempenha"|"1ªSecretária da Mesa da Assembleia de Freguesia de Benfica."|"2010-08-07 08:39:43"
"20779"|"4167"|"HabilitacoesLiterarias"|"Frequência  de Mestrado em Gestão de Recursos Humanos"|"2010-08-07 08:39:42"
