2233,N/A,2010-08-07 01:02:52
2430,José Paulo Antunes Oliveira,2010-08-07 01:02:53
2627,N/A,2010-08-07 01:02:54
2628,Duarte Paulo Brazão Gouveia,2010-08-07 01:02:55
2629,Mafalda Isabel de Jesus Gonçalves,2010-08-07 01:02:56
2630,Maria de Lurdes Galvão Rodrigues,2010-08-07 01:02:58
2631,N/A,2010-08-07 01:02:59
2632,Manuel Duarte Brandão,2010-08-07 01:03:00
2435,Maria da Conceição de Oliveira Carvalho Nogueira,2010-08-07 01:03:01
2436,Gonçalo Manuel Lemos dos Reis Torgal,2010-08-07 01:03:02
2635,José Joaquim Cardoso Salavisa,2010-08-07 01:03:03
2438,Ana Luísa Ribeiro Barata do Amaral,2010-08-07 01:03:04
2244,Henrique António de Oliveira Troncho,2010-08-07 01:03:05
2638,João Miguel Tavares de Almeida,2010-08-07 01:03:07
2441,Maria Cecília Peixoto da Eira,2010-08-07 01:03:08
2246,N/A,2010-08-07 01:03:09
2247,N/A,2010-08-07 01:03:10
2248,N/A,2010-08-07 01:03:11
2445,Tiago Barbosa Ribeiro,2010-08-07 01:03:13
2446,Armando Herculano Lopes Ferreira,2010-08-07 01:03:14
2447,Maria Esmeralda Correia Mateus,2010-08-07 01:03:15
2448,Eduardo Augusto Ramos Valdrez,2010-08-07 01:03:16
2449,Joaquim Manuel Monteiro Espírito Santo,2010-08-07 01:03:17
2546,João Manuel Martins Madeira,2010-08-07 01:03:18
2648,Jorge Manuel Pereira da Costa,2010-08-07 01:03:19
2649,José Maria da Costa Gomes,2010-08-07 01:03:20
2650,Manuel Augusto Rosa da Silva Calvo,2010-08-07 01:03:21
2651,Paulo Fernando Nogueira Martel da Silva,2010-08-07 01:03:22
2157,António Augusto Jordão Chora,2010-08-07 01:03:23
2553,Maria Filomena Castro Coelho de Oliveira e Sousa,2010-08-07 01:03:26
2555,Maria Filomena Camacho de Jesus Pinela,2010-08-07 01:03:28
2657,Maria Paula Andrade Santos Vilallonga,2010-08-07 01:03:30
2659,Elisa Maria da Cruz Varanda,2010-08-07 01:03:32
2660,Nuno Miguel Dias Araújo,2010-08-07 01:03:33
2661,Alfredo Carvalho Teixeira,2010-08-07 01:03:34
2662,Paula Cristina dos Santos Oliveira,2010-08-07 01:03:35
2663,Nuno Miguel Jorge Barroso de Almeida Barreto,2010-08-07 01:03:36
2664,Maria Leonor Rebelo Faria,2010-08-07 01:03:37
2463,Paulo Alberto Branco Teixeira de Sousa,2010-08-07 01:03:37
2665,Jorge Paulo da Silva Oliveira,2010-08-07 01:03:38
2162,Sérgio Lipari Garcia Pinto,2010-08-07 01:03:39
2466,António Martins Moreira Capelo,2010-08-07 01:03:40
2467,Orlando Deolindo Gonçalves Carvalho,2010-08-07 01:03:41
2468,Luís Eugénio de Oliveira Peres,2010-08-07 01:03:43
2670,N/A,2010-08-07 01:03:44
2671,N/A,2010-08-07 01:03:45
2672,N/A,2010-08-07 01:03:46
2673,N/A,2010-08-07 01:03:47
2573,Adolfo Mário Rodrigues Fernandes,2010-08-07 01:03:48
2574,Manuel Esteves Marques,2010-08-07 01:03:49
2167,Abel Lima Baptista,2010-08-07 01:03:50
2679,N/A,2010-08-07 01:03:53
2268,Marcos Sá Rodrigues,2010-08-07 01:03:53
2169,Paula Cristina Barros Teixeira Santos,2010-08-07 01:03:55
2580,Paulo Jorge Pereira Pimenta,2010-08-07 01:03:57
2270,Vasco Seixas Duarte Franco,2010-08-07 01:03:58
2171,Jorge Manuel Monteiro de Almeida,2010-08-07 01:03:59
2478,Rogério Ventura Lages dos Santos Reis,2010-08-07 01:04:00
2687,Luís Miguel Soares Lopes Guimarães,2010-08-07 01:04:03
2688,Hugo Daniel Marques Mesquita,2010-08-07 01:04:04
2588,N/A,2010-08-07 01:04:06
2176,Alberto Carlos Carvalho Almeida,2010-08-07 01:04:07
2275,Ana Sara Carvalheiro Alves de Brito,2010-08-07 01:04:09
2178,Maria Helena da Silva Ferreira Rodrigues,2010-08-07 01:04:10
2589,N/A,2010-08-07 01:04:11
2695,N/A,2010-08-07 01:04:13
2182,Cláudia Isabel Patrício do Couto Vieira,2010-08-07 01:04:16
2280,Ana Cristina Martins Pereira,2010-08-07 01:04:17
2699,Celso Manuel Alves Ferreira,2010-08-07 01:04:18
2700,Sílvio João Frutuoso Ribeiro de Sousa,2010-08-07 01:04:19
2312,Luis Artur de Carvalho Araújo,2010-08-07 01:02:26
2313,Nuno Miguel Abegão Repolho da Conceição,2010-08-07 01:02:27
2314,N/A,2010-08-07 01:02:27
2316,Paulo Henrique Pereira Mendes de Miranda,2010-08-07 01:02:29
2221,N/A,2010-08-07 01:02:31
2318,Maria Isabel Pereira Fernandes da Costa Jorge de Sande e Castro,2010-08-07 01:02:32
2222,Ana Maria Correia Rodrigues,2010-08-07 01:02:33
2321,N/A,2010-08-07 01:02:35
2322,N/A,2010-08-07 01:02:36
2324,N/A,2010-08-07 01:02:38
2226,Maria Cidália Bastos Faustino,2010-08-07 01:02:39
2132,Idália Maria Marques Salvador Serrão de Menezes Moniz,2010-08-07 01:02:40
2614,Ana Cristina Braga Chaves Gago da Câmara,2010-08-07 01:02:41
2615,Alice Correia da Rocha,2010-08-07 01:02:42
2134,Paulo Alexandre Homem de Oliveira Fonseca,2010-08-07 01:02:43
2328,N/A,2010-08-07 01:02:44
2229,Maria Teresa Alegre de Melo Duarte Portugal,2010-08-07 01:02:45
2523,Miguel Inocêncio Saturnino,2010-08-07 01:02:47
2621,Maria de Fátima Silva de Sequeira Dias,2010-08-07 01:02:48
2140,Sónia Isabel Fernandes Sanfona Cruz Mendes,2010-08-07 01:02:52
2626,José Miguel Luís de Sousa,2010-08-07 01:02:53
2235,N/A,2010-08-07 01:02:55
2142,Luís Miguel Pais Antunes,2010-08-07 01:02:55
2144,Cláudia dos Santos Costa,2010-08-07 01:02:59
2633,Regina Maria de Sousa Ferreira Fontes,2010-08-07 01:03:01
2534,Francisco Vieira Pinheiro,2010-08-07 01:03:03
2536,António dos Mártires Balona,2010-08-07 01:03:06
2349,N/A,2010-08-07 01:03:07
2639,José Francisco Brandão de Almeida,2010-08-07 01:03:08
2640,Jorge Manuel Mengo Ratola,2010-08-07 01:03:09
2150,Sandra Marisa dos Santos Martins Catarino da Costa,2010-08-07 01:03:10
2541,Maria Alice Silva de Brito,2010-08-07 01:03:12
2151,Maria Manuel Fernandes Francisco Oliveira,2010-08-07 01:03:13
2644,João Salviano Graça Silva Carmo,2010-08-07 01:03:14
2153,Carlos Alberto Ribeiro Ferreira,2010-08-07 01:03:16
2251,Luís Manuel de Carvalho Carito,2010-08-07 01:03:17
2360,N/A,2010-08-07 01:03:19
2155,Luís Paulo Costa Maldonado Gonelha,2010-08-07 01:03:20
2362,N/A,2010-08-07 01:03:21
2253,Hugo Miguel Guerreiro Nunes,2010-08-07 01:03:22
2364,N/A,2010-08-07 01:03:23
2653,Teresa Bela Pinto Paula,2010-08-07 01:03:25
2365,Rui da Conceição de Brito Mendes,2010-08-07 01:03:25
2159,Mónica Orlanda Jeanne Frechaut,2010-08-07 01:03:30
2369,N/A,2010-08-07 01:03:32
2370,N/A,2010-08-07 01:03:33
2371,N/A,2010-08-07 01:03:34
2372,N/A,2010-08-07 01:03:35
2373,N/A,2010-08-07 01:03:36
2161,Maria Manuela Paiva Fernandes Tavares,2010-08-07 01:03:37
2261,Carlos Alberto David dos Santos Lopes,2010-08-07 01:03:39
2666,Custódia Manuela Villa Magalhães,2010-08-07 01:03:40
2566,Anabela Lages de Oliveira Quintas,2010-08-07 01:03:40
2668,N/A,2010-08-07 01:03:42
2569,Rui Paulo da Silva Soeiro Figueiredo,2010-08-07 01:03:44
2570,Artur Guilherme Lima de Sousa Emílio,2010-08-07 01:03:45
2383,N/A,2010-08-07 01:03:47
2386,Paulo Jorge Moreira da Silva,2010-08-07 01:03:50
2267,Humberto Delgado Ubach Chaves Rosa,2010-08-07 01:03:51
2168,Júlio Manuel da Silva Magalhães e Vasconcelos,2010-08-07 01:03:52
2578,Maria Edite da Costa Fernandes de Sousa,2010-08-07 01:03:54
2389,Tiago Manuel Sampaio de Freitas Vasconcelos,2010-08-07 01:03:55
2390,Cláudia Isabel Rocha de Sousa Babo,2010-08-07 01:03:56
2583,Alfredo António Rodrigues Soeiro de Barros,2010-08-07 01:04:00
2584,António Rafael Gouveia Feliciano,2010-08-07 01:04:02
2585,Nuno Paulo Correia e Afonso Moreira,2010-08-07 01:04:03
2272,Marta Sofia Caetano Lopes Rebelo,2010-08-07 01:04:04
2587,N/A,2010-08-07 01:04:05
2690,Ramiro José Fernandes Brito,2010-08-07 01:04:07
2177,N/A,2010-08-07 01:04:08
2692,Maria da Conceição Ferreira da Silva Alves,2010-08-07 01:04:09
2276,Pedro Miguel Machado do Souto Pereira Gonçalves,2010-08-07 01:04:10
2694,N/A,2010-08-07 01:04:12
2402,Fernando Manuel Alves da Silva,2010-08-07 01:04:13
2278,Edgar Francisco Dias Valles,2010-08-07 01:04:14
2279,Valter Manuel Antunes Januário,2010-08-07 01:04:15
2594,N/A,2010-08-07 01:04:17
2595,N/A,2010-08-07 01:04:18
2281,Tiago Joaquim Catarino Godinho,2010-08-07 01:04:18
2597,N/A,2010-08-07 01:04:20
2598,N/A,2010-08-07 01:04:21
2185,Maria Isabel Pina de Albuquerque Andrade Matos,2010-08-07 01:04:22
2601,N/A,2010-08-07 01:04:24
2705,Manuel Martins Costa,2010-08-07 01:04:26
2813,Natasha Carmen de Santana Nunes,2010-08-07 01:04:27
2287,Magda Andrea Gonçalves Borges,2010-08-07 01:04:28
2289,N/A,2010-08-07 01:04:31
2190,Miriam Aires de Loureiro,2010-08-07 01:04:32
2291,António de Melo Bernardo,2010-08-07 01:04:33
2608,José António Teles Rodrigues Dias,2010-08-07 01:04:34
2609,Manuel Pereira Martins,2010-08-07 01:04:35
2317,Diogo Filipe Rasteiro Lopes Barata,2010-08-07 01:02:30
2414,Francisco José Barbosa Coelho da Rocha,2010-08-07 01:02:32
2415,Fernando Manuel Barbosa Ferreira,2010-08-07 01:02:33
2416,Madalena de Jesus Silva,2010-08-07 01:02:34
2610,José Manuel Lopes  Flórido,2010-08-07 01:02:37
2225,Maria Hortense Nunes Martins,2010-08-07 01:02:38
2131,Pedro Manuel Monteiro Machado,2010-08-07 01:02:38
2325,Mário Rui Figueira Campos Fontemanha,2010-08-07 01:02:39
2422,José da Rocha Loureiro,2010-08-07 01:02:41
2326,João José Tita Maurício Melo Nunes,2010-08-07 01:02:42
2616,Eduína Maria Ferreira Ornelas Borges,2010-08-07 01:02:43
2228,Maria Matilde Pessoa de Magalhães Figueiredo de Sousa Franco,2010-08-07 01:02:44
2426,Albino Manuel Ribeiro Abreu Meireles,2010-08-07 01:02:45
2620,Aida Maria Melo Amaral Reis dos Santos,2010-08-07 01:02:47
2231,Rui Mendes Crisóstomo,2010-08-07 01:02:49
2623,Magno Miguel Pereira Velosa,2010-08-07 01:02:50
2625,Marisa Maria Pereira dos Santos e Costa,2010-08-07 01:02:52
2339,N/A,2010-08-07 01:02:56
2340,N/A,2010-08-07 01:02:57
2341,N/A,2010-08-07 01:02:58
2434,Maria de Fátima Félix Pereira Crácio,2010-08-07 01:02:59
2240,N/A,2010-08-07 01:03:00
2241,N/A,2010-08-07 01:03:01
2242,N/A,2010-08-07 01:03:02
2243,N/A,2010-08-07 01:03:03
2637,Ricardo Jorge Martins Alves,2010-08-07 01:03:06
2148,Maria Teresa Filipe de Moraes Sarmento,2010-08-07 01:03:07
2149,N/A,2010-08-07 01:03:08
2352,N/A,2010-08-07 01:03:10
2641,Paulo César Lima Cavaleiro,2010-08-07 01:03:11
2642,Carlos Alberto de Almeida Coelho da Silva Resende,2010-08-07 01:03:12
2249,Aldemira Maria Cabanita do Nascimento Bispo Pinho,2010-08-07 01:03:13
2356,N/A,2010-08-07 01:03:14
2357,N/A,2010-08-07 01:03:15
2358,N/A,2010-08-07 01:03:17
2647,Simplício Rodrigues Guimarães,2010-08-07 01:03:18
2252,Jovita de Fátima Romano Ladeira,2010-08-07 01:03:19
2452,José Alfredo Carneiro Teixeira Viana,2010-08-07 01:03:21
2453,Joaquim dos Santos Pinho,2010-08-07 01:03:22
2454,Ana Paula Santos Pereira Sequeiros,2010-08-07 01:03:23
2455,António Alcino Norte Simões,2010-08-07 01:03:24
2654,Helder António Guerreiro,2010-08-07 01:03:26
2655,Rita Isabel Batista de Sousa Moleiro,2010-08-07 01:03:27
2158,Pedro Quartin Graça Simão José,2010-08-07 01:03:28
2457,António Teixeira Gomes,2010-08-07 01:03:30
2368,Manuel Armando Dias Alves,2010-08-07 01:03:31
2259,Nuno André Neves Figueiredo,2010-08-07 01:03:32
2459,Maria Elisa de Carvalho Antunes Magalhães,2010-08-07 01:03:33
2460,Tiago Filipe Pereira Brandão de Pinho,2010-08-07 01:03:34
2461,Francisco Amorim Santos Baptista,2010-08-07 01:03:35
2462,Isabel Maria de Sousa Hortas,2010-08-07 01:03:36
2260,Maria Odete da Conceição João,2010-08-07 01:03:37
2464,Maria Alice Moreira Ribeiro dos Santos,2010-08-07 01:03:38
2465,Alexandre Vieira Pinto Alves Costa,2010-08-07 01:03:39
2667,Helena Maria Amada Soares Pires Gançalves,2010-08-07 01:03:41
2164,Pedro Russo Mota%,2010-08-07 01:03:42
2263,Ana Paula Mendes Vitorino,2010-08-07 01:03:43
2381,N/A,2010-08-07 01:03:44
2166,Maria de Fátima Oliveira Pimenta,2010-08-07 01:03:45
2471,José António de Magalhães Gomes,2010-08-07 01:03:46
2265,Ana Maria Ribeiro Gomes do Couto,2010-08-07 01:03:47
2675,N/A,2010-08-07 01:03:49
2266,João Miguel de Melo Santos Taborda Serrano,2010-08-07 01:03:49
2677,N/A,2010-08-07 01:03:51
2678,N/A,2010-08-07 01:03:52
2388,José Miguel Dias Paiva e Costa,2010-08-07 01:03:53
2680,N/A,2010-08-07 01:03:54
2269,Rita Susana da Silva Guimarães Neves,2010-08-07 01:03:55
2682,N/A,2010-08-07 01:03:57
2392,Gonçalo Maria Pacheco da Câmara Pereira,2010-08-07 01:03:59
2393,António Jorge Feio Vale Peixoto,2010-08-07 01:04:00
2172,Jorge José Horta Revez,2010-08-07 01:04:00
2271,João Carlos Vieira Gaspar,2010-08-07 01:04:02
2394,Mário Armando Martins Duarte,2010-08-07 01:04:03
2395,Carlos Filipe Nobre,2010-08-07 01:04:04
2273,Rita Mafalda Nobre Borges Madeira,2010-08-07 01:04:05
2483,Fernando José Almeida de Castro Moreira,2010-08-07 01:04:06
2179,Jorge Manuel Sario de Matos,2010-08-07 01:04:11
2488,Maria Alice dos Santos Barbosa Meireles,2010-08-07 01:04:12
2489,Pedro Miguel Neves Ferreira,2010-08-07 01:04:13
2490,Silvestre de Almeida Lacerda,2010-08-07 01:04:15
2405,Otília Luciana Pinto Andrade,2010-08-07 01:04:17
2406,Nuno Paulo Fernandes Oliveira,2010-08-07 01:04:18
2407,Paulo Duarte  da Silva Coutinho,2010-08-07 01:04:19
2408,José Afonso Carvalho Dias Ferreira,2010-08-07 01:04:20
2409,Maria João de Freitas Arriscado Nunes,2010-08-07 01:04:22
2703,Maria Etelvina Dias Leite Nunes de Sá,2010-08-07 01:04:23
2810,Jorge Emanuel Gomes da Silva,2010-08-07 01:04:24
2285,N/A,2010-08-07 01:04:24
2706,Diana Marta Pereira da Conceição,2010-08-07 01:04:27
2188,Maria de Fátima Marques Messias,2010-08-07 01:04:28
2502,Carlos Manuel Carrão,2010-08-07 01:04:29
2816,Maria Alfreda Cordeiro da Cruz Ribeiro Viana,2010-08-07 01:04:30
2504,Sílvia Maria Baptista da Silva Ferreira,2010-08-07 01:04:32
2818,Fernando José de Abreu Matos,2010-08-07 01:04:33
2417,Adriano Teixeira Alves dos Santos,2010-08-07 01:02:35
2130,Filipe Miguel da Cruz e Queiróz Nascimento,2010-08-07 01:02:37
2421,Francisco Maria Silva Mateus,2010-08-07 01:02:40
2227,Jorge Filipe Teixeira Seguro Sanches,2010-08-07 01:02:41
2520,Ana Helena Carvalho da Silva,2010-08-07 01:02:42
2424,Augusto Manuel Teixeira de Barros Ruão,2010-08-07 01:02:43
2425,Daniela Rôla Fernandes Moutinho Maia,2010-08-07 01:02:44
2329,N/A,2010-08-07 01:02:45
2330,N/A,2010-08-07 01:02:46
2331,N/A,2010-08-07 01:02:47
2332,N/A,2010-08-07 01:02:48
2333,N/A,2010-08-07 01:02:49
2334,N/A,2010-08-07 01:02:50
2335,N/A,2010-08-07 01:02:52
2234,João Guilherme Ramos Rosa de Oliveira,2010-08-07 01:02:54
2431,José Manuel Valente Pereira de Sousa,2010-08-07 01:02:54
2432,Álvaro António Monteiro Braga,2010-08-07 01:02:55
2237,N/A,2010-08-07 01:02:57
2433,José Borges de Araújo de Moura Soeiro,2010-08-07 01:02:58
2239,N/A,2010-08-07 01:02:59
2531,João Caetano Conceição Costa,2010-08-07 01:03:00
2145,Rui David Fernandes Morais,2010-08-07 01:03:01
2533,Ana Cláudia Alves Dias,2010-08-07 01:03:02
2437,Jorge Duarte Chaves Magalhães,2010-08-07 01:03:03
2440,Alberto de Sousa e Silva,2010-08-07 01:03:07
2537,Ana Isabel Luís Alves Ribeiro,2010-08-07 01:03:07
2538,Mário Durval Póvoa do Rosário,2010-08-07 01:03:08
2539,Luís Artur Ribeiro Gomes,2010-08-07 01:03:09
2353,N/A,2010-08-07 01:03:11
2354,N/A,2010-08-07 01:03:12
2542,Jaime Manuel Almeida Pinho,2010-08-07 01:03:13
2543,Cristina Maria de Melo Cavalinhos,2010-08-07 01:03:14
2544,Daniel Patt Arruda,2010-08-07 01:03:15
2545,Joaquim Inácio Raminhos Cabaça,2010-08-07 01:03:17
2450,Catarina  Príncipe Leal Azevedo Fernandes,2010-08-07 01:03:18
2547,Henrique João da Costa Guerreiro,2010-08-07 01:03:19
2548,Ana Luísa Brito Costa Alho,2010-08-07 01:03:20
2156,Mariana Rosa Aiveca Ferreira,2010-08-07 01:03:21
2550,António José de Azeredo Albergaria Samara,2010-08-07 01:03:23
2254,David Martins,2010-08-07 01:03:24
2552,Cristina Luísa Nunes Sizifredo,2010-08-07 01:03:25
2256,Fernando dos Santos Cabral,2010-08-07 01:03:27
2366,Miguel António Bacelar de Sousa Pires da Silva,2010-08-07 01:03:27
2257,Rita Manuela Mascarenhas Falcão dos Santos Miguel,2010-08-07 01:03:29
2556,António Pedro Rodrigues do Livramento Maco,2010-08-07 01:03:30
2557,Joaquim Maria Dias Gonçalves,2010-08-07 01:03:31
2558,João Pedro Calado Polido,2010-08-07 01:03:32
2559,João Carlos Filipe Noronha Marques de Oliveira,2010-08-07 01:03:33
2560,Ana Lucinda Colaço Pereira,2010-08-07 01:03:34
2561,Isaías Vieira da Conceição Ferreira,2010-08-07 01:03:35
2160,Nuno Maria de  Figueiredo Cabral da Câmara Pereira,2010-08-07 01:03:36
2563,Manuel Pedro Cerqueira Soares,2010-08-07 01:03:37
2564,Maria da Conceição da Cunha Aragão Soares,2010-08-07 01:03:38
2377,N/A,2010-08-07 01:03:40
2262,Ana Paula Laureano Noivo,2010-08-07 01:03:41
2567,Paulo Jorge Peixoto Pimenta,2010-08-07 01:03:42
2568,Ana Maria Amaral Pereira,2010-08-07 01:03:43
2469,João Joaquim Monteiro Damas,2010-08-07 01:03:44
2470,Paulo Renato Cardoso Ricardo,2010-08-07 01:03:45
2571,Maria Augusta Gabriel dos Reis Lima Fernandes,2010-08-07 01:03:46
2572,Humberto José Pereira Domingues,2010-08-07 01:03:47
2384,N/A,2010-08-07 01:03:48
2385,Liliana Maria de Araújo Magalhães,2010-08-07 01:03:49
2472,Maria João Pacheco Gonçalves de Carvalho,2010-08-07 01:03:50
2473,Domingos Manuel Campelo Tavares,2010-08-07 01:03:51
2474,Maria Merlinde da Fonseca Magalhães Madureira,2010-08-07 01:03:52
2577,Fernando Manuel Alves Morgado,2010-08-07 01:03:53
2476,Júlio Manuel da Silva Ribeiro Campos,2010-08-07 01:03:55
2579,Paulo Jorge Miranda da Cruz,2010-08-07 01:03:55
2170,Manuel da Conceição Pereira,2010-08-07 01:03:57
2581,Paulo Sérgio Pereira Pimenta,2010-08-07 01:03:58
2582,Adelino Augusto dos Santos Bernardo,2010-08-07 01:03:59
2479,José António Viale Moutinho,2010-08-07 01:04:01
2173,Ângela Cristina Godinho dos Santos,2010-08-07 01:04:02
2174,José Teotónio Pereira Bourbon Ribeiro,2010-08-07 01:04:04
2482,Maria da Conceição da Cruz Bacelar Ferreira,2010-08-07 01:04:05
2396,Luís da Costa Lima,2010-08-07 01:04:06
2397,Francisco Sérgio Covelinhas Lopes,2010-08-07 01:04:07
2398,Hernâni Avelino da Costa Ribeiro,2010-08-07 01:04:08
2400,Paulo Jorge Patrão Miraldo,2010-08-07 01:04:10
2401,Deolinda Maria de Vilhena Marques Sousa Pinto,2010-08-07 01:04:12
2591,N/A,2010-08-07 01:04:13
2593,N/A,2010-08-07 01:04:15
2492,João Pedro Luís de Queirós,2010-08-07 01:04:17
2183,Aurélio Paulo da  Costa Henriques Barradas,2010-08-07 01:04:18
2494,Lídia Marisa Azevedo Silva,2010-08-07 01:04:19
2184,Miguel Tiago Crispim Rosado,2010-08-07 01:04:20
2283,N/A,2010-08-07 01:04:22
2497,António Augusto Magalhães Duarte,2010-08-07 01:04:23
2811,João Pedro Amaral Cabouco Rodrigues,2010-08-07 01:04:25
2286,Maria Dulcínia Martins Sereno,2010-08-07 01:04:26
2500,Anabela da Costa Azenha,2010-08-07 01:04:27
2501,António Miguel Moura Pires,2010-08-07 01:04:28
2288,Paulo Jorge Almendra Xavier,2010-08-07 01:04:29
2508,José Eduardo Marcelino Carvalho,2010-08-07 01:04:36
2509,Ortelinda da Conceição Camões Graça Gil Nunes,2010-08-07 01:04:38
2911,Abílio de Mesquita Araújo Guedes,2010-08-07 01:04:39
2912,Alexandre Manuel da Fonseca Leite,2010-08-07 01:04:40
2913,Alexandre Azevedo Monteiro,2010-08-07 01:04:41
2914,Álvaro Manuel Balseiro Amaro,2010-08-07 01:04:42
2915,Alvaro Favas Brasileiro,2010-08-07 01:04:43
2916,Álvaro Barreirinhas Cunhal,2010-08-07 01:04:44
2917,Álvaro Cordeiro Dâmaso,2010-08-07 01:04:45
2918,Álvaro José Rodrigues de Carvalho,2010-08-07 01:04:46
2302,Reinaldo José Rocha da Silva,2010-08-07 01:04:47
2198,Sónia Passos de Barros Borges de Sousa,2010-08-07 01:04:48
2921,Aníbal António Cavaco Silva,2010-08-07 01:04:50
2836,Helder Manuel Monteiro,2010-08-07 01:04:51
2837,Rita D'ávila Cachado,2010-08-07 01:04:52
2306,Nuno Miguel Pereira Brilha Anselmo,2010-08-07 01:04:52
2307,N/A,2010-08-07 01:04:53
2308,N/A,2010-08-07 01:04:55
2926,António Sérgio Barbosa de Azevedo,2010-08-07 01:04:55
2927,António Miguel Morais Barreto,2010-08-07 01:04:56
2203,Pedro Dias de Sousa Pestana Bastos,2010-08-07 01:04:59
2842,Mário José da Silva Fonseca,2010-08-07 01:05:01
2843,Berta Maria Bessone Ferreira Alves,2010-08-07 01:05:02
2844,Ana Paula Ribeiro Aboim Gomes,2010-08-07 01:05:03
2845,Maria do Céu Lopes Maia Cadete,2010-08-07 01:05:04
2935,António Cândido Miranda de Macedo,2010-08-07 01:05:05
2848,Lucília Fortunata Neves,2010-08-07 01:05:07
2937,António Maria de Ornelas Ourique Mendes,2010-08-07 01:05:08
2208,Maria Filomena Baptista Pereira Pinheiro,2010-08-07 01:05:09
2851,José Maria da Costa Vilar Gomes,2010-08-07 01:05:10
2940,António Manuel Lopes Tavares,2010-08-07 01:05:11
2941,Armando Lopes Correia Costa,2010-08-07 01:05:13
2942,Arnaldo Ângelo de Brito Lhamas,2010-08-07 01:05:14
2852,Carlos Alberto O. Andrade de Noronha Rodrigues,2010-08-07 01:05:14
2943,José Assunção Marques,2010-08-07 01:05:15
2944,Francisco Barbosa da Costa,2010-08-07 01:05:16
2946,Bernardina Lúcia Sebastião,2010-08-07 01:05:18
2947,Carla Maria Tato Diogo,2010-08-07 01:05:20
2948,Carlos Alfredo de Brito,2010-08-07 01:05:21
2949,Carlos Manuel Pereira Baptista,2010-08-07 01:05:22
2950,Carlos Victor Baptista Costa,2010-08-07 01:05:23
2951,Carlos Manuel Pereira Batista,2010-08-07 01:05:24
2952,Carlos Manuel Martins do Vale César,2010-08-07 01:05:26
2953,Carlos Jorge Mendes Corrêa Gago,2010-08-07 01:05:27
2863,Carlos Jorge Alves Lopes,2010-08-07 01:05:27
2756,Duarte Nunobatista Ferreira,2010-08-07 01:05:30
2955,Carlos Sacramento Esmeraldo,2010-08-07 01:05:30
2866,José Francisco do Vale Terra,2010-08-07 01:05:31
2867,João Pedro Guimarães Gonçalves Pereira,2010-08-07 01:05:32
2868,Sérgio Ferreira Antunes,2010-08-07 01:05:33
2871,Tiago Losada Roque Rei Vilar,2010-08-07 01:05:36
2872,Pedro Miguel de Matos Hilário,2010-08-07 01:05:37
2873,André Filipemachado Carreira,2010-08-07 01:05:38
2963,Cláudio José dos Santos Percheiro,2010-08-07 01:05:39
2875,António Manuel Passos Rapoula,2010-08-07 01:05:40
2876,Paulo Frederico E. Alves Fernandes Pardal Morcela,2010-08-07 01:05:42
2966,Custódio João Vilela Maldonado Freitas,2010-08-07 01:05:43
2878,Vasco Maria de Portugal e Castro de Orey,2010-08-07 01:05:44
2879,N/A,2010-08-07 01:05:45
2880,N/A,2010-08-07 01:05:46
2881,N/A,2010-08-07 01:05:47
2882,N/A,2010-08-07 01:05:48
2883,N/A,2010-08-07 01:05:49
2972,Edmundo Pedro,2010-08-07 01:05:50
2973,Eduarda Maria Castro Fernandes,2010-08-07 01:05:52
2974,Ercília Domingues Pinto Ribeiro da Silva,2010-08-07 01:05:53
2975,Evaristo de Almeida Guerra de Oliveira,2010-08-07 01:05:54
2886,Telma Catarina Dias Madaleno,2010-08-07 01:05:55
2887,José Manuel Sanches Pires,2010-08-07 01:05:56
2888,N/A,2010-08-07 01:05:57
2889,N/A,2010-08-07 01:05:58
2980,Fernando Francisco Mariano,2010-08-07 01:06:00
2981,Fernando Barata Rocha,2010-08-07 01:06:02
2982,Fernando José Sequeira Roriz,2010-08-07 01:06:03
2894,N/A,2010-08-07 01:06:04
2895,N/A,2010-08-07 01:06:05
2896,N/A,2010-08-07 01:06:06
2985,Francisco Jardim Ramos,2010-08-07 01:06:07
2986,Germano da Silva Domingos,2010-08-07 01:06:08
2987,Maria da Graça de Jesus Costa Pires Santana Ramalho,2010-08-07 01:06:10
2897,N/A,2010-08-07 01:06:11
2989,Henrique José Pires dos Santos Almeida,2010-08-07 01:06:13
2899,N/A,2010-08-07 01:06:13
2991,Herculano da Silva Pombo Marques Sequeira,2010-08-07 01:06:15
2993,Humberto Pires Lopes,2010-08-07 01:06:17
2904,N/A,2010-08-07 01:06:19
2994,Humberto Sertório Fonseca Rodrigues,2010-08-07 01:06:19
2995,Francisco Igrejas Caeiro,2010-08-07 01:06:20
2996,Isabel Maria da Costa Valentim Ferreira Espada,2010-08-07 01:06:21
2997,João Manuel Ascenção Belém,2010-08-07 01:06:23
2998,João Baptista da Cruz Castanho,2010-08-07 01:06:24
2999,João Costa da Silva,2010-08-07 01:06:25
3000,João Soares Pinto Montenegro,2010-08-07 01:06:26
3001,João Manuel Caniço de Seiça Neves,2010-08-07 01:06:28
2807,Ana Ribeiro Cruz,2010-08-07 01:06:30
2808,Gil de Oliveira Garcia,2010-08-07 01:06:31
2496,Irene Fernandes de Morais e Castro,2010-08-07 01:04:22
2284,Duarte Manuel Bettencourt Mendes,2010-08-07 01:04:23
2186,Herberto de Castro Goulart da Silva,2010-08-07 01:04:24
